patient_id,phenotypes,degrees,attention
Group_1,Mitral valve prolapse,91,0.00031500408658757806
Group_1,Sleep disturbance,191,0.00023934029741212726
Group_1,Abnormal CD4:CD8 ratio,7,0.00019281456479802728
Group_1,Dysgraphia,1,0.00025657282094471157
Group_1,Oral mucosal blisters,1,0.00043823180021718144
Group_1,Wheezing,25,0.0001383333874400705
Group_1,Absent peripheral lymph nodes in presence of infection,1,0.00013166321150492877
Group_1,Hip dislocation,141,0.00032780677429400384
Group_1,Shoulder subluxation,8,0.0001969787699636072
Group_1,Trichilemmoma,5,0.0019417623989284039
Group_1,Disinhibition,22,0.00022313318913802505
Group_1,Short middle phalanx of finger,40,0.0009756112121976912
Group_1,Intraventricular hemorrhage,11,0.00039213779382407665
Group_1,Extramedullary hematopoiesis,3,0.00029572186758741736
Group_1,Decreased lymphocyte proliferation in response to anti-CD3,1,0.0002706784871406853
Group_1,High pitched voice,2,0.0003013132663909346
Group_1,Unsteady gait,103,0.0002444527926854789
Group_1,Hypoplasia of penis,117,0.0003769908216781914
Group_1,Impotence,48,0.00027216505259275436
Group_1,Congenitally corrected transposition of the great arteries,3,0.00013077753828838468
Group_1,Upper airway obstruction,21,0.00025320774875581264
Group_1,Dysarthria,369,0.00026872847229242325
Group_1,Abnormal thumb morphology,48,0.0006348007009364665
Group_1,Heart murmur,41,0.00030114350374788046
Group_1,Pointed chin,83,0.00024425293668173254
Group_1,Myoclonic spasms,12,0.0002802241942845285
Group_1,Poikilocytosis,29,0.00016901401977520436
Group_1,Skin plaque,35,0.0004381766775622964
Group_1,Radial bowing,31,0.0008414618205279112
Group_1,Middle age onset,4,0.00016504788072779775
Group_1,Narrow pelvis bone,1,0.0003745093126781285
Group_1,Cavernous hemangioma,23,0.0002818847424350679
Group_1,Prominent ear helix,2,0.0003207728441338986
Group_1,Joint stiffness,199,0.00033484279992990196
Group_1,Delayed speech and language development,512,0.0002916704397648573
Group_1,Macrotia,218,0.0003408568154554814
Group_1,Arachnodactyly,1,0.00024021985882427543
Group_1,Elliptocytosis,18,0.0005159639404155314
Group_1,Macrodontia of permanent maxillary central incisor,1,0.00037392452941276133
Group_1,Conductive hearing impairment,195,0.00035594560904428363
Group_1,Increased mean corpuscular hemoglobin concentration,4,0.0006078935693949461
Group_1,Persistent left superior vena cava,19,0.00014029149315319955
Group_1,Tracheoesophageal fistula,1,0.000336518045514822
Group_1,Gastrointestinal hemorrhage,119,0.0003000412543769926
Group_1,Enuresis,24,0.0002531826903577894
Group_1,Hepatosplenomegaly,125,0.0003001211734954268
Group_1,Type II transferrin isoform profile,3,0.0005280409241095185
Group_1,Ectropion of lower eyelids,1,0.0003593716537579894
Group_1,Hirsutism,115,0.0003549089014995843
Group_1,Pedal edema,51,0.0001880270428955555
Group_1,Sudden episodic apnea,1,0.00025064829969778657
Group_1,Spinal dysraphism,20,0.00026921340031549335
Group_1,Wide nose,2,0.00036789331352338195
Group_1,Hepatocellular carcinoma,1,0.00017769551777746528
Group_1,Broad-based gait,3,0.00026165336021222174
Group_1,Arterial stenosis,25,0.00023423618404194713
Group_1,Diaphyseal thickening,1,0.0003436276747379452
Group_1,Calcification of falx cerebri,1,0.0003270248416811228
Group_1,Abnormal renal morphology,59,0.000465598568553105
Group_1,Childhood onset,1,0.0002861871325876564
Group_1,Reduced forced vital capacity,13,0.00017546265735290945
Group_1,Aspiration pneumonia,30,0.0002618359576445073
Group_1,Purpura,57,0.00022425713541451842
Group_1,Single naris,2,0.00023698473523836583
Group_1,Fatigue,320,0.000244495808146894
Group_1,Esophageal ulceration,1,0.0003353061620146036
Group_1,Insulin resistance,113,0.0003313211491331458
Group_1,Hypospadias,292,0.000299276813166216
Group_1,Talipes calcaneovalgus,14,0.00028610765002667904
Group_1,Androgen insufficiency,1,0.0002897116355597973
Group_1,Cystathioninemia,1,0.0007336673443205655
Group_1,Abnormality of the metaphysis,120,0.0005655409768223763
Group_1,Cyclopia,2,0.0002654555137269199
Group_1,Skin erosion,1,0.0004553534381557256
Group_1,Distal sensory impairment,60,0.00028777861734852195
Group_1,Short sternum,2,0.0003559174365364015
Group_1,Triangular shaped middle phalanx of the 5th finger,5,0.013739118352532387
Group_1,Episodic paroxysmal anxiety,1,0.0003811962087638676
Group_1,Bilateral single transverse palmar creases,5,0.0004359328013379127
Group_1,Increased intracranial pressure,9,0.0003347458550706506
Group_1,Self-biting,6,0.00011510414333315566
Group_1,Prominent sternum,1,0.0003292606270406395
Group_1,Vertigo,84,0.0003027363563887775
Group_1,Abnormal hip bone morphology,60,0.00040954534779302776
Group_1,HP:0008230,1,0.0003617982438299805
Group_1,High myopia,1,0.0003515834978315979
Group_1,Underdeveloped nasolabial fold,3,0.001049067941494286
Group_1,Abnormal facial shape,393,0.0003354277869220823
Group_1,Decreased response to growth hormone stimuation test,108,0.0004200126277282834
Group_1,Macrodontia,19,0.0003274937625974417
Group_1,Neurological speech impairment,190,0.00033166114008054137
Group_1,Xanthinuria,25,0.00025307125179097056
Group_1,Spinal cord compression,29,0.0003596235765144229
Group_1,Coma,119,0.00035557986120693386
Group_1,Ankyloglossia,2,0.00035268598003312945
Group_1,Recurrent loss of toenails and fingernails,1,0.00037958589382469654
Group_1,Glomerulonephritis,66,0.00021519332949537784
Group_1,Abnormal trachea morphology,20,7.596011710120365e-05
Group_1,Truncus arteriosus,28,0.00016694198711775243
Group_1,Meningitis,80,0.00018918620480690151
Group_1,Central apnea,7,0.0003521190956234932
Group_1,Hyperextensibility of the finger joints,24,0.0003068193618673831
Group_1,Progressive,3,0.0002967681211885065
Group_1,Hammertoe,1,0.0003580670745577663
Group_1,Hyperacusis,2,0.0004344675107859075
Group_1,Absence of pubertal development,12,0.00035228056367486715
Group_1,Late onset congenital glaucoma,1,0.0002835805353242904
Group_1,Pelvic kidney,1,0.00024098349967971444
Group_1,Camptodactyly of finger,196,0.0004062714579049498
Group_1,Hodgkin lymphoma,2,0.00033402195549570024
Group_1,Delayed CNS myelination,6,0.0003939068119507283
Group_1,Protrusio acetabuli,14,0.00022806928609497845
Group_1,Poor head control,3,0.00033036115928553045
Group_1,Telangiectases of the cheeks,2,0.0007142633548937738
Group_1,Multifocal epileptiform discharges,19,0.00028319412376731634
Group_1,HP:0005114,29,7.113791798474267e-05
Group_1,Incoordination,62,0.0002184205368394032
Group_1,Hyperkinetic movements,40,0.0002385426196269691
Group_1,Hyporeflexia,195,0.0002800775982905179
Group_1,Reduced catalase level,3,0.002138386247679591
Group_1,Abnormal blistering of the skin,97,0.0004274217935744673
Group_1,Accumulation of melanosomes in melanocytes,1,0.0001301537995459512
Group_1,Increased muscle lipid content,12,0.0003478369617369026
Group_1,Obsessive-compulsive behavior,74,0.0002495858061593026
Group_1,Lacrimal duct stenosis,1,0.0003397882101126015
Group_1,Excessive wrinkled skin,22,0.00032043782994151115
Group_1,Short metacarpals with rounded proximal ends,1,0.0009264317923225462
Group_1,T lymphocytopenia,34,0.00039307898259721696
Group_1,Elevated circulating ribitol concentration,8,0.0006470535881817341
Group_1,Hypoplasia of the radius,58,0.00039605749770998955
Group_1,Persistence of primary teeth,1,0.00047812837874516845
Group_1,Bundle branch block,18,0.0003792439238168299
Group_1,Accessory spleen,10,0.00022190417803358287
Group_1,Obesity,444,0.00026035180781036615
Group_1,Loss of Purkinje cells in the cerebellar vermis,1,0.00017201418813783675
Group_1,Short femoral neck,1,0.0005014505586586893
Group_1,Mild postnatal growth retardation,1,0.0004951601149514318
Group_1,Generalized dystonia,1,0.00024513655807822943
Group_1,HP:0001675,223,0.00037709338357672095
Group_1,Central hypothyroidism,27,0.0003096558211836964
Group_1,Decreased urinary sulfate,1,0.0001749086513882503
Group_1,Upper limb amyotrophy,12,0.0002660572645254433
Group_1,IgA deposition in the glomerulus,2,0.00025307221221737564
Group_1,Abnormality of the middle ear,22,0.0001532745227450505
Group_1,Frontal upsweep of hair,17,0.00026601366698741913
Group_1,Diffuse pancreatic islet hyperplasia,1,4.810779500985518e-05
Group_1,Decreased antimullerian hormone level,2,9.29144152905792e-05
Group_1,HP:0410032,1,0.000281197193544358
Group_1,Increased urinary hypoxanthine,1,0.00010423978528706357
Group_1,Overgrowth of external genitalia,5,0.0003049742663279176
Group_1,Absent malleus,1,7.822708312232862e-07
Group_1,Feeding difficulties in infancy,293,0.0003402198199182749
Group_1,Decreased mitochondrial complex III activity in liver tissue,1,0.0002676184521988034
Group_1,Hypersegmentation of neutrophil nuclei,1,0.002035631565377116
Group_1,Hemiplegia/hemiparesis,74,0.0004644870641641319
Group_1,Ectopia lentis,47,0.00032988915336318314
Group_1,Membranous cataract,1,0.0007099504582583904
Group_1,Precocious puberty in females,4,0.0002937338431365788
Group_1,Pes cavus,162,0.0003234674804843962
Group_1,Soft skin,30,0.0003129228134639561
Group_1,HP:0410004,529,0.0003496000135783106
Group_1,Broad hallux,67,0.0003631289000622928
Group_1,Abnormality of the lower limb,48,0.00042995906551368535
Group_1,Renal duplication,20,0.00024012208450585604
Group_1,Prolonged bleeding after dental extraction,2,0.00022159141371957958
Group_1,Cardiomyopathy,155,0.00041166198207065463
Group_1,Male sexual dysfunction,9,0.00020564875740092248
Group_1,Embryonal neoplasm,9,0.0003165871312376112
Group_1,Pterygium,23,0.0003201603249181062
Group_1,Fragile nails,26,0.00044909166172146797
Group_1,Hypovolemia,1,0.00029671218362636864
Group_1,Hyperuricemia,9,0.0006007115007378161
Group_1,Severe global developmental delay,142,0.00032250661752186716
Group_1,Insomnia,38,0.00016345929179806262
Group_1,Elevated circulating luteinizing hormone level,2,0.0002883674460463226
Group_1,Shawl scrotum,2,0.0003231324953958392
Group_1,Bulimia,2,1.942930066434201e-05
Group_1,Acral blistering,1,0.00043678274960257113
Group_1,Progressive spastic paraplegia,20,0.000459167524240911
Group_1,Pyloric stenosis,20,0.00028390332590788603
Group_1,Abnormal renal physiology,36,0.0014750647824257612
Group_1,Frequent falls,10,0.00019761342264246196
Group_1,Spontaneous esophageal perforation,1,0.00020629068603739142
Group_1,Pectus excavatum,302,0.00025477592134848237
Group_1,Widely-spaced maxillary central incisors,7,0.0005613865214399993
Group_1,"Intellectual disability, borderline",1,0.000268737057922408
Group_1,Urogenital fistula,19,0.00022352082305587828
Group_1,Abnormal social behavior,26,0.0002513921062927693
Group_1,Thymus hyperplasia,1,0.0004935177275910974
Group_1,Apathy,3,0.00022851374524179846
Group_1,Aldehyde oxidase deficiency,3,0.00025878226733766496
Group_1,Limb ataxia,55,0.0002283923968207091
Group_1,Achilles tendon contracture,1,0.00023601402062922716
Group_1,Brachydactyly,389,0.0004767225182149559
Group_1,HP:0030963,44,0.000261726847384125
Group_1,Progressive neurologic deterioration,46,0.0003462611057329923
Group_1,Facial cleft,30,0.0003649757709354162
Group_1,Right aortic arch with mirror image branching,2,0.00023185546160675585
Group_1,Xanthomatosis,25,0.00033595794229768217
Group_1,Decreased fertility,49,0.0004050918505527079
Group_1,HP:0002622,28,0.00022428952797781676
Group_1,Bone pain,4,0.00023084353597369045
Group_1,HP:0030761,23,0.0005285135703161359
Group_1,Productive cough,4,0.0001489871647208929
Group_1,Hypopigmentation of the skin,75,0.0004606815637089312
Group_1,Maternal fever in pregnancy,4,1.199809048557654e-05
Group_1,HP:0002631,6,0.00025008447119034827
Group_1,Enlarged naris,2,0.0003272506291978061
Group_1,Onycholysis,25,0.00030181772308424115
Group_1,Anomalous origin of one pulmonary artery from ascending aorta,3,9.195093298330903e-05
Group_1,Low levels of vitamin D,1,0.00031548115657642484
Group_1,Increased intramyocellular lipid droplets,2,0.00038344398490153253
Group_1,Intention tremor,72,0.00025047926465049386
Group_1,Osteopenia,34,0.00034642525133676827
Group_1,Persistent open anterior fontanelle,2,0.00042210903484374285
Group_1,Focal hyperkinetic seizure,5,0.0005505808512680233
Group_1,Primary amenorrhea,1,0.0003712018660735339
Group_1,HP:0005111,22,0.00018583884229883552
Group_1,Full cheeks,1,0.0003171312855556607
Group_1,Increased level of ribitol in urine,1,0.00288966903463006
Group_1,HP:0003421,129,0.00038521771784871817
Group_1,Broad foot,1,0.0004742711898870766
Group_1,Supernumerary nipple,6,0.0002873218909371644
Group_1,Thin skin,33,0.0003925893397536129
Group_1,Underdeveloped nasal alae,2,0.0004079011268913746
Group_1,Severe failure to thrive,1,0.0004631294577848166
Group_1,Acute kidney injury,9,0.00025578492204658687
Group_1,Nystagmus-induced head nodding,2,0.0003030864172615111
Group_1,Decreased beta-galactosidase activity,1,0.0001297872222494334
Group_1,Abnormal bleeding,147,0.0004152973124291748
Group_1,Uterus didelphys,1,0.00019549051648937166
Group_1,Narrow internal auditory canal,1,0.0002960737037938088
Group_1,Horseshoe kidney,1,0.0003403712762519717
Group_1,Hypernatremia,11,0.0004849453398492187
Group_1,Long nose,55,0.00038371983100660145
Group_1,Marginal corneal dystrophy,3,0.0002654119743965566
Group_1,Endocardial fibroelastosis,8,0.0003899028815794736
Group_1,Abnormal cerebral white matter morphology,76,0.00027631595730781555
Group_1,Neoplasm of the lung,34,0.0003687948628794402
Group_1,Facial asymmetry,159,0.000329519942170009
Group_1,Pericardial lymphangiectasia,1,0.00023134505318012089
Group_1,Nephroblastoma,4,0.00035683251917362213
Group_1,Breast carcinoma,33,0.0003276739444117993
Group_1,Retinal degeneration,89,0.0004040106141474098
Group_1,Stereotypical hand wringing,2,0.0002237099688500166
Group_1,Absent gallbladder,1,0.0003994404978584498
Group_1,Conjugated hyperbilirubinemia,2,0.00024260756617877632
Group_1,Triangular shaped distal phalanges of the hand,9,0.0024494980461895466
Group_1,Delusions,21,0.00018317006470169872
Group_1,Urinary incontinence,101,0.00027488890918903053
Group_1,Personality disorder,10,0.00019521114882081747
Group_1,Dilatation of the sinus of Valsalva,3,2.6891357265412807e-05
Group_1,Hypoplastic toenails,60,0.0004244935407768935
Group_1,Exertional dyspnea,3,0.00029695109697058797
Group_1,Attention deficit hyperactivity disorder,1,0.0002824700204655528
Group_1,Limb undergrowth,60,0.0004626372247003019
Group_1,Abnormality of the basal ganglia,48,0.0003392576763872057
Group_1,Nevus flammeus,28,0.000330117967678234
Group_1,Spontaneous pneumothorax,9,0.00018726292182691395
Group_1,Failure to thrive in infancy,1,0.00030156574212014675
Group_1,Enlarged kidney,3,0.00035753968404605985
Group_1,Abnormal cortical bone morphology,35,0.00034082765341736376
Group_1,Anterior hypopituitarism,42,0.0004220427363179624
Group_1,Hypoplastic labia majora,1,0.0003564065264072269
Group_1,Head-banging,9,0.00027425424195826054
Group_1,Thick nasal alae,2,0.0003008370695170015
Group_1,Neoplasm of the eye,10,0.0002042409178102389
Group_1,Abnormal intestine morphology,55,0.00026573994546197355
Group_1,Branchial fistula,2,0.0002726940147113055
Group_1,Confusion,72,0.00022360312868840992
Group_1,Agitation,9,0.000201188784558326
Group_1,Autoimmune thrombocytopenia,3,0.0003130541299469769
Group_1,C1-C2 subluxation,1,0.0003303677949588746
Group_1,Narrow palate,67,0.00027630975819192827
Group_1,Tented upper lip vermilion,2,0.00027628749376162887
Group_1,Bilateral talipes equinovarus,1,0.0005398879875428975
Group_1,Cholelithiasis,51,0.0002821664675138891
Group_1,Cerebral dysmyelination,1,0.0003383863950148225
Group_1,Pulmonary situs ambiguus,4,9.285523992730305e-05
Group_1,Pruritus,155,0.00025980413192883134
Group_1,Hepatoblastoma,4,0.00035835590097121894
Group_1,Basal cell carcinoma,79,0.0004826381045859307
Group_1,Vitiligo,36,0.00027858474641107023
Group_1,Hypoplasia of the lacrimal punctum,1,0.000315740704536438
Group_1,Ovarian gonadoblastoma,18,0.0003176806203555316
Group_1,Anterior pituitary hypoplasia,25,0.0002899646933656186
Group_1,Endometrial carcinoma,87,0.0004519173817243427
Group_1,Dystonia,360,0.00027020240668207407
Group_1,Aplasia/Hypoplasia of the iris,17,0.00032641380676068366
Group_1,Sarcoma,33,0.00034209416480734944
Group_1,Tricuspid regurgitation,5,0.00036916090175509453
Group_1,Adult onset,116,0.00030206097289919853
Group_1,Short lower limbs,1,0.0006335069192573428
Group_1,Aplasia/Hypoplasia of the cerebellar vermis,18,0.00048777690972201526
Group_1,Lower limb hyperreflexia,42,0.00030889114714227617
Group_1,HP:0005298,39,0.00031999562634155154
Group_1,Hemolytic-uremic syndrome,1,0.00014046579599380493
Group_1,Iris transillumination defect,2,0.0004347377398516983
Group_1,Skeletal dysplasia,121,0.0004535510088317096
Group_1,Renal amyloidosis,13,0.0001560097880428657
Group_1,Maturity-onset diabetes of the young,52,2.1855763407074846e-05
Group_1,Hyperlipidemia,71,0.0003416671243030578
Group_1,Flat cornea,1,0.00016044559015426785
Group_1,Respiratory insufficiency due to muscle weakness,72,0.0002479239774402231
Group_1,Megaloblastic anemia,28,0.0002884898567572236
Group_1,Increased number of teeth,44,0.0003613049047999084
Group_1,Abnormality of the vertebral column,76,0.00023545332078356296
Group_1,Genital neoplasm,7,0.000518648128490895
Group_1,Poor wound healing,2,0.0003691815072670579
Group_1,Abnormal cornea morphology,35,0.0002012742916122079
Group_1,Episodic abdominal pain,1,0.00030152167892083526
Group_1,Polydipsia,50,0.00044617257663048804
Group_1,Low posterior hairline,3,0.0002990076318383217
Group_1,Panic attack,1,0.00020503551058936864
Group_1,Chorea,115,0.00029173120856285095
Group_1,Abnormal hair morphology,100,0.00044303102185949683
Group_1,Phonophobia,1,0.00023488455917686224
Group_1,Adrenal pheochromocytoma,4,0.00045779318315908313
Group_1,Hematuria,133,0.00034207181306555867
Group_1,Neonatal respiratory distress,67,0.0002545311290305108
Group_1,Reduced level of N-acetylglucosaminyltransferase II,2,0.0005454015918076038
Group_1,Short 1st metacarpal,1,0.000906426168512553
Group_1,Broad phalanx,16,0.0008937231032177806
Group_1,Pulmonary artery atresia,1,0.0001985403650905937
Group_1,Pain,143,0.00011362689838279039
Group_1,Kyphosis,298,0.00031009374652057886
Group_1,Retinal pigment epithelial mottling,18,0.0004537819477263838
Group_1,Obtuse angle of mandible,1,0.0003382353752385825
Group_1,Decreased activity of the pyruvate dehydrogenase complex,1,0.0005020876415073872
Group_1,Macroscopic hematuria,10,0.00027736779884435236
Group_1,Flat nasal alae,1,0.0005888919113203883
Group_1,Bowel diverticulosis,6,0.00015338556841015816
Group_1,Cerebral berry aneurysm,19,0.00016079492343124002
Group_1,Pituitary growth hormone cell adenoma,3,0.0003089474921580404
Group_1,Bulbous nose,163,0.00029064007685519755
Group_1,Stomatocytosis,14,0.0007835046271793544
Group_1,Aplasia of the middle phalanges of the toes,6,0.0005856237257830799
Group_1,HP:0007758,359,0.00044113220064900815
Group_1,Lymphedema,76,0.00028953771106898785
Group_1,Mental deterioration,127,0.00022424708004109561
Group_1,Adipose tissue loss,11,0.0003641167131718248
Group_1,Food intolerance,14,0.00023398702614940703
Group_1,Abnormal blood zinc concentration,4,0.003695364110171795
Group_1,Lobar holoprosencephaly,6,0.0002530976780690253
Group_1,Sinus tachycardia,15,0.000387153762858361
Group_1,Ventricular tachycardia,28,0.0004059296625200659
Group_1,Increased waist to hip ratio,1,0.0003298638330306858
Group_1,Blue nevus,1,0.0003792791103478521
Group_1,Premature birth following premature rupture of fetal membranes,4,6.105007923906669e-05
Group_1,HP:0010700,495,0.00045409129234030843
Group_1,Dysphonia,59,0.0002657767035998404
Group_1,Molluscoid pseudotumors,2,0.00023773730208631605
Group_1,11 pairs of ribs,6,0.0003092357947025448
Group_1,Ichthyosis,131,0.0005130905192345381
Group_1,Hypohidrosis,87,0.0004593679041136056
Group_1,Small for gestational age,1,0.0003196534817107022
Group_1,Self-mutilation,42,0.000329549890011549
Group_1,Senile plaques,7,3.2590127375442535e-05
Group_1,Upper limb muscle weakness,27,0.00031441738246940076
Group_1,Left ventricular outflow tract obstruction,1,0.00031351036159321666
Group_1,Polycystic ovaries,49,0.0004507865523919463
Group_1,Infantile onset,4,0.00035067007411271334
Group_1,Scaling skin,37,0.0003786922316066921
Group_1,Migraine,101,0.000290407711872831
Group_1,Myalgia,196,0.00029201345751062036
Group_1,Protruding tongue,2,0.0002896601799875498
Group_1,Leukocoria,3,0.0004478493065107614
Group_1,Abnormality of hair texture,34,0.00037956939195282757
Group_1,HP:0002111,5,0.00028615983319468796
Group_1,Hypothermia,48,0.0003009423380717635
Group_1,Subcutaneous spheroids,1,0.000169125763932243
Group_1,Bleeding with minor or no trauma,3,0.00046912513789720833
Group_1,Aplasia/Hypoplasia of the 1st metacarpal,6,0.004275510553270578
Group_1,Morphological abnormality of the pyramidal tract,23,0.0002904644643422216
Group_1,Neoplasm,128,0.0002566815528552979
Group_1,Premature birth,149,0.00031834928086027503
Group_1,Semantic dementia,2,0.00020242398022674024
Group_1,Broad thumb,92,0.0004231524362694472
Group_1,Limb dystonia,52,0.0002597683051135391
Group_1,Hypoplasia of the cochlea,2,0.0004167681036051363
Group_1,Optic nerve misrouting,2,0.00043792175711132586
Group_1,Esophageal stricture,4,0.00038079670048318803
Group_1,Bilateral tonic-clonic seizure,143,0.00028584644314832985
Group_1,Abnormal testis morphology,44,0.0004596949729602784
Group_1,Type 1 muscle fiber predominance,2,0.00022052940039429814
Group_1,Cognitive impairment,311,0.0003401263093110174
Group_1,Poor suck,3,0.00032243833993561566
Group_1,Protruding ear,1,0.00029516281210817397
Group_1,Neoplasm of the rectum,16,0.00045596828567795455
Group_1,HP:0002564,271,0.0002854311023838818
Group_1,HP:0001487,21,0.00047836010344326496
Group_1,Chronic hemolytic anemia,2,0.00039124017348513007
Group_1,Reticulocytosis,36,0.0003551469126250595
Group_1,Recurrent fungal infections,32,0.0002062979619950056
Group_1,Poor appetite,1,0.00019007270748261362
Group_1,Sparse pubic hair,8,0.0005178049323149025
Group_1,Pectus carinatum,158,0.00028437958098948
Group_1,Difficulty descending stairs,2,0.00022436215658672154
Group_1,Oral cavity bleeding,1,0.0002722688368521631
Group_1,Dystrophic toenail,1,0.00047411315608769655
Group_1,Abnormality of the intervertebral disk,19,0.0003451800730545074
Group_1,Broad toe,21,0.0004293027159292251
Group_1,Absent nasal bridge,1,0.0003642448573373258
Group_1,Abnormality of skin pigmentation,100,0.000449020357336849
Group_1,Bell-shaped thorax,11,0.0004312529636081308
Group_1,Triangular shaped middle phalanx of the 2nd finger,2,0.011707192286849022
Group_1,Cervical cord compression,4,0.00024962102179415524
Group_1,Wide mouth,49,0.0002658687299117446
Group_1,Partial IgA deficiency,1,0.0006373706855811179
Group_1,Decreased level of erythritol in CSF,1,0.0012943180045112967
Group_1,Aggressive behavior,2,0.0002607400238048285
Group_1,Overfriendliness,2,0.00022607474238611758
Group_1,Prolonged QT interval,36,0.0003267963766120374
Group_1,Overweight,6,5.334944216883741e-05
Group_1,Short finger,52,0.0006426151376217604
Group_1,Pachygyria,79,0.00029769944376312196
Group_1,Hyperorality,7,0.00021720878430642188
Group_1,Inflexible adherence to routines or rituals,1,0.0002585320617072284
Group_1,Striae distensae,4,0.00026596745010465384
Group_1,Retinal detachment,94,0.00034414519905112684
Group_1,Open bite,44,0.00024518134887330234
Group_1,Dental malocclusion,97,0.000306066736811772
Group_1,Decreased plasma carnitine,23,0.0006475922418758273
Group_1,Abnormality of female external genitalia,27,0.00033702567452564836
Group_1,Hypoplastic labia minora,3,0.00031282182317227125
Group_1,Diabetes insipidus,43,0.00037528335815295577
Group_1,Intermittent diarrhea,1,0.00024361308896914124
Group_1,Cholangitis,23,0.0001929850986925885
Group_1,Hereditary nonpolyposis colorectal carcinoma,1,0.000351120310369879
Group_1,Delayed pneumatization of the mastoid process,2,2.4096132619888522e-05
Group_1,Abnormal internal genitalia,18,0.00026106942095793784
Group_1,Increased urinary thiosulfate,2,0.00010470766574144363
Group_1,Olivopontocerebellar atrophy,8,0.00031121287611313164
Group_1,Decreased calvarial ossification,10,0.00035127863520756364
Group_1,Progressive hyperpigmentation,3,0.0007374342530965805
Group_1,Mild microcephaly,1,0.00038940011290833354
Group_1,Autoimmunity,123,0.00019906381203327328
Group_1,Joint swelling,2,0.00022700612316839397
Group_1,Thin vermilion border,136,0.0003008955391123891
Group_1,Sleep onset Insomnia,3,8.648619768791832e-06
Group_1,Vaginal neoplasm,9,0.00040242113755084574
Group_1,Ethmoidal encephalocele,2,0.00031439363374374807
Group_1,Short stature,1167,0.00042334519093856215
Group_1,Downslanted palpebral fissures,3,0.00027960247825831175
Group_1,Wide nasal bridge,4,0.0003385953896213323
Group_1,Choroid plexus cyst,22,0.0007871379493735731
Group_1,Proteinuria,216,0.00041583055281080306
Group_1,Tinnitus,45,0.0002575303369667381
Group_1,Dermal atrophy,42,0.00041522731771692634
Group_1,Broad distal phalanx of finger,28,0.0005940086557529867
Group_1,Triangular face,7,0.0002888560702558607
Group_1,Scrotal hypoplasia,2,0.00033799983793869615
Group_1,Maternal diabetes,33,0.0002964701852761209
Group_1,Small foramen magnum,18,0.00030499722925014794
Group_1,Oxycephaly,23,0.0003322419652249664
Group_1,Distal upper limb amyotrophy,11,0.00027599401073530316
Group_1,Chronic kidney disease,58,0.0005143285961821675
Group_1,Ptosis,505,0.00034150798455812037
Group_1,Decreased circulating antibody level,95,0.00029419120983220637
Group_1,Hemophagocytosis,2,0.00022537341283168644
Group_1,Nail dysplasia,111,0.00047756946878507733
